学号,学院,教学班,姓名,手机号,楼群,楼号,楼层,宿舍号,性别,是否有车
118002019191,海外教育学院,21网络工程2班,林伟,15148963156,兰苑,1,1,110,女,有
118002019098,海外教育学院,21网络工程2班,萧飞,18698476922,兰苑,1,1,110,女,有
118032019138,海外教育学院,2022级网络工程1班,曾瑜,13416861788,兰苑,1,1,111,女,有
118032019096,海外教育学院,2022级网络工程1班,关雪梅,13995540622,兰苑,1,1,111,女,有
118032019011,海外教育学院,2022级网络工程1班,杨冬梅,15723333196,兰苑,1,1,111,女,没有
118032019062,海外教育学院,2022级网络工程1班,裴伟,15980515536,兰苑,1,1,111,女,没有
118022019006,海外教育学院,20网络工程1班,汤志强,18097597404,兰苑,1,1,112,女,没有
118022019086,海外教育学院,20网络工程1班,何洁,13904996185,兰苑,1,1,112,女,有
118022019037,海外教育学院,20网络工程1班,郑荣,15353163776,兰苑,1,1,112,女,没有
118022019129,海外教育学院,20网络工程1班,唐云,18523228195,兰苑,1,1,112,女,没有
118002019181,海外教育学院,20网络工程1班,李璐,13906686494,兰苑,1,1,113,女,没有
118002019105,海外教育学院,20网络工程1班,罗佳,15832473900,兰苑,1,1,113,女,有
118002019117,海外教育学院,20网络工程1班,罗萍,18560308184,兰苑,1,1,113,女,没有
118002019128,海外教育学院,20网络工程1班,黄玉梅,15187329377,兰苑,1,1,113,女,没有
118052019002,海外教育学院,2022级数字媒体技术1班,魏桂兰,13890285196,兰苑,1,1,114,女,没有
118052019139,海外教育学院,2022级数字媒体技术1班,王旭,13442514044,兰苑,1,1,114,女,有
118052019005,海外教育学院,2022级数字媒体技术1班,陈强,15634164956,兰苑,1,1,114,女,没有
118052019166,海外教育学院,2022级数字媒体技术1班,程文,13529097295,兰苑,1,1,114,女,没有
118102019080,海外教育学院,21数字媒体技术2班,向建,13930717218,兰苑,1,1,115,女,有
118102019186,海外教育学院,21数字媒体技术2班,林凯,15120890449,兰苑,1,1,115,女,有
118102019192,海外教育学院,21数字媒体技术2班,高莹,15801825317,兰苑,1,1,115,女,没有
118102019187,海外教育学院,21数字媒体技术2班,韩春梅,15986007891,兰苑,1,1,115,女,有
118072019043,海外教育学院,20汉语国际教育（师范）,刘超,13554912324,兰苑,1,1,116,女,没有
118072019058,海外教育学院,20汉语国际教育（师范）,程勇,15166840682,兰苑,1,1,116,女,有
118072019042,海外教育学院,20汉语国际教育（师范）,李洁,15531566983,兰苑,1,1,116,女,有
118072019064,海外教育学院,20汉语国际教育（师范）,高兰英,18908361701,兰苑,1,1,116,女,有
118002019158,海外教育学院,21网络工程1班,徐玉,15108260332,兰苑,1,1,117,女,没有
118002019087,海外教育学院,21网络工程1班,董辉,18257695765,兰苑,1,1,117,女,有
118002019146,海外教育学院,21网络工程1班,马瑜,14540221228,兰苑,1,1,117,女,有
118002019126,海外教育学院,21网络工程1班,何玉珍,15096909290,兰苑,1,1,117,女,有
118092019141,海外教育学院,2022级数字媒体技术1班,李雷,15531951907,兰苑,1,1,118,女,没有
118092019003,海外教育学院,2022级数字媒体技术1班,陈兰英,15805151488,兰苑,1,1,118,女,没有
118092019046,海外教育学院,2022级数字媒体技术1班,李柳,14540939833,兰苑,1,1,118,女,有
118092019014,海外教育学院,2022级数字媒体技术1班,郑英,15929691678,兰苑,1,1,118,女,有
118022019078,海外教育学院,21汉语国际教育（师范）,杨秀华,14520924052,兰苑,1,1,119,女,没有
118022019125,海外教育学院,21汉语国际教育（师范）,曹丽,18221858123,兰苑,1,1,119,女,没有
118022019071,海外教育学院,21汉语国际教育（师范）,夏璐,15299083410,兰苑,1,1,119,女,有
118022019172,海外教育学院,21汉语国际教育（师范）,夏博,14555061167,兰苑,1,1,119,女,没有
118092019061,海外教育学院,21汉语国际教育（师范）,顾娟,13550890302,兰苑,1,1,120,女,有
118092019090,海外教育学院,21汉语国际教育（师范）,毕桂香,15006786036,兰苑,1,1,120,女,有
118092019070,海外教育学院,21汉语国际教育（师范）,杜浩,13880979429,兰苑,1,1,120,女,有
118092019134,海外教育学院,21汉语国际教育（师范）,刘明,15239605079,兰苑,1,1,120,女,有
118052019118,海外教育学院,2022级数字媒体技术1班,杜艳,15814166150,兰苑,1,1,121,女,有
118052019111,海外教育学院,2022级数字媒体技术1班,宁秀珍,18764197032,兰苑,1,1,121,女,有
118052019145,海外教育学院,2022级数字媒体技术1班,刘娟,15845445062,兰苑,1,1,121,女,有
118052019045,海外教育学院,2022级数字媒体技术1班,张明,15382468679,兰苑,1,1,121,女,有
118052019161,海外教育学院,2022级数字媒体技术2班,梁莹,18239154179,兰苑,1,1,122,女,没有
118052019084,海外教育学院,2022级数字媒体技术2班,邓金凤,15823016542,兰苑,1,1,122,女,有
118052019126,海外教育学院,2022级数字媒体技术2班,谭桂荣,14582072467,兰苑,1,1,122,女,有
118052019043,海外教育学院,2022级数字媒体技术2班,邓东,18007739103,兰苑,1,1,122,女,没有
118042019070,海外教育学院,2022级数字媒体技术2班,王强,18527335167,兰苑,1,1,123,女,有
118042019028,海外教育学院,2022级数字媒体技术2班,王玉梅,18775332584,兰苑,1,1,123,女,有
118042019194,海外教育学院,2022级数字媒体技术2班,裴建华,14500285934,兰苑,1,1,123,女,有
118042019076,海外教育学院,2022级数字媒体技术2班,杨欢,18810284603,兰苑,1,1,123,女,有
118042019144,海外教育学院,2022级数字媒体技术1班,岳宇,15665759322,兰苑,1,1,124,女,有
118042019100,海外教育学院,2022级数字媒体技术1班,江秀英,15593323971,兰苑,1,1,124,女,有
118042019071,海外教育学院,2022级数字媒体技术1班,王淑兰,13854805617,兰苑,1,1,124,女,有
118042019090,海外教育学院,2022级数字媒体技术1班,王桂花,13020494754,兰苑,1,1,124,女,有
118012021139,海外教育学院,21网络工程2班,林建平,18680350471,兰苑,1,2,201,男,没有
118012021134,海外教育学院,21网络工程2班,查彬,18035475564,兰苑,1,2,201,男,有
118012021050,海外教育学院,21网络工程2班,鞠勇,13180662672,兰苑,1,2,201,男,没有
118012021062,海外教育学院,21网络工程2班,张欣,18101354173,兰苑,1,2,201,男,没有
118062021106,海外教育学院,21网络工程2班,程洋,18930703359,兰苑,1,2,202,男,没有
118062021105,海外教育学院,21网络工程2班,李辉,15643820669,兰苑,1,2,202,男,有
118062021014,海外教育学院,21网络工程2班,何龙,13537712811,兰苑,1,2,202,男,没有
118062021017,海外教育学院,21网络工程2班,李彬,15598913897,兰苑,1,2,202,男,有
118082021081,海外教育学院,21汉语国际教育（师范）,朱丹,15593947130,兰苑,1,2,203,男,没有
118082021101,海外教育学院,21汉语国际教育（师范）,刘文,18164577550,兰苑,1,2,203,男,没有
118082021158,海外教育学院,21汉语国际教育（师范）,张琴,18125024949,兰苑,1,2,203,男,没有
118082021018,海外教育学院,21汉语国际教育（师范）,符萍,18781691628,兰苑,1,2,203,男,没有
118082021014,海外教育学院,21数字媒体技术1班,董红霞,13551362406,兰苑,1,2,204,男,有
118082021071,海外教育学院,21数字媒体技术1班,郑建国,13096482926,兰苑,1,2,204,男,没有
118082021058,海外教育学院,21数字媒体技术1班,刘琴,14592882997,兰苑,1,2,204,男,有
118082021088,海外教育学院,21数字媒体技术1班,曾欢,13264469597,兰苑,1,2,204,男,有
118022021085,海外教育学院,21网络工程1班,李桂荣,15651359930,兰苑,1,2,205,男,有
118022021166,海外教育学院,21网络工程1班,姜杨,13252706372,兰苑,1,2,205,男,有
118022021062,海外教育学院,21网络工程1班,吴欣,15019344842,兰苑,1,2,205,男,有
118022021064,海外教育学院,21网络工程1班,杨玉珍,13011147694,兰苑,1,2,205,男,没有
118032021080,海外教育学院,2022级网络工程1班,曹桂英,15385875758,兰苑,1,2,206,男,没有
118032021046,海外教育学院,2022级网络工程1班,毛娜,15115726012,兰苑,1,2,206,男,有
118032021145,海外教育学院,2022级网络工程1班,张丽,13736091269,兰苑,1,2,206,男,有
118032021163,海外教育学院,2022级网络工程1班,王晨,15274171560,兰苑,1,2,206,男,有
118002021135,海外教育学院,20数字媒体技术1班,王明,14587321148,兰苑,1,2,207,男,有
118002021115,海外教育学院,20数字媒体技术1班,谷超,15283930412,兰苑,1,2,207,男,没有
118002021080,海外教育学院,20数字媒体技术1班,杨宁,13385981842,兰苑,1,2,207,男,有
118002021175,海外教育学院,20数字媒体技术1班,陈建,15903594810,兰苑,1,2,207,男,有
118002021142,海外教育学院,2022级汉语国际教育（师范）,王萍,18627039856,兰苑,1,2,208,男,没有
118002021197,海外教育学院,2022级汉语国际教育（师范）,冯俊,18191909893,兰苑,1,2,208,男,没有
118002021029,海外教育学院,2022级汉语国际教育（师范）,孙玉,15609235021,兰苑,1,2,208,男,有
118002021091,海外教育学院,2022级汉语国际教育（师范）,焦玲,18977352626,兰苑,1,2,208,男,有
118022021091,海外教育学院,21网络工程1班,黄莹,15905675867,兰苑,1,2,209,男,有
118022021057,海外教育学院,21网络工程1班,崔宇,18778548884,兰苑,1,2,209,男,没有
118022021196,海外教育学院,21网络工程1班,俞英,15585063660,兰苑,1,2,209,男,有
118022021041,海外教育学院,21网络工程1班,胡雷,15641983169,兰苑,1,2,209,男,有
118102021030,海外教育学院,21汉语国际教育（师范）,葛玉,15858794949,兰苑,1,2,210,男,没有
118102021114,海外教育学院,21汉语国际教育（师范）,刘丽,15817294560,兰苑,1,2,210,男,有
118102021170,海外教育学院,21汉语国际教育（师范）,李鑫,13325904572,兰苑,1,2,210,男,有
118102021148,海外教育学院,21汉语国际教育（师范）,苏琴,18192532807,兰苑,1,2,210,男,有
118012021054,海外教育学院,2022级网络工程2班,赵琴,13122630311,兰苑,1,2,211,男,没有
118012021019,海外教育学院,2022级网络工程2班,师芳,18746193642,兰苑,1,2,211,男,没有
118012021078,海外教育学院,2022级网络工程2班,潘晨,14549356235,兰苑,1,2,211,男,有
118012021152,海外教育学院,2022级网络工程2班,李文,13126539476,兰苑,1,2,211,男,没有
118012021001,海外教育学院,20网络工程1班,李鹏,13686329035,兰苑,1,2,212,男,没有
118012021186,海外教育学院,20网络工程1班,潘静,15960770968,兰苑,1,2,212,男,有
118012021101,海外教育学院,20网络工程1班,李秀云,18048252364,兰苑,1,2,212,男,没有
118012021126,海外教育学院,20网络工程1班,李阳,13544830617,兰苑,1,2,212,男,有
118042021028,海外教育学院,21网络工程1班,徐丽,14522203862,兰苑,1,2,213,男,没有
118042021080,海外教育学院,21网络工程1班,何楠,18266776838,兰苑,1,2,213,男,有
118042021005,海外教育学院,21网络工程1班,李莉,18783776559,兰苑,1,2,213,男,没有
118042021052,海外教育学院,21网络工程1班,米静,15167555917,兰苑,1,2,213,男,有
118042021198,海外教育学院,21网络工程1班,谈霞,15921792061,兰苑,1,2,214,男,没有
118042021026,海外教育学院,21网络工程1班,吕俊,13661556443,兰苑,1,2,214,男,没有
118042021014,海外教育学院,21网络工程1班,胡鹏,18941049275,兰苑,1,2,214,男,没有
118042021107,海外教育学院,21网络工程1班,张莹,15339579787,兰苑,1,2,214,男,没有
118002021094,海外教育学院,21数字媒体技术2班,王燕,15793422504,兰苑,1,2,215,男,没有
118002021063,海外教育学院,21数字媒体技术2班,罗旭,15227016105,兰苑,1,2,215,男,没有
118002021018,海外教育学院,21数字媒体技术2班,赵文,13231739892,兰苑,1,2,215,男,有
118002021180,海外教育学院,21数字媒体技术2班,陈旭,14770582408,兰苑,1,2,215,男,有
118062021121,海外教育学院,20数字媒体技术1班,刘红梅,18975290482,兰苑,1,2,216,男,没有
118062021068,海外教育学院,20数字媒体技术1班,赵雪梅,18843854372,兰苑,1,2,216,男,有
118062021123,海外教育学院,20数字媒体技术1班,唐龙,13420953964,兰苑,1,2,216,男,有
118062021182,海外教育学院,20数字媒体技术1班,王莹,15705735606,兰苑,1,2,216,男,有
118102021009,海外教育学院,20数字媒体技术1班,徐霞,18521204919,兰苑,1,2,217,男,没有
118102021116,海外教育学院,20数字媒体技术1班,杨桂英,13799043534,兰苑,1,2,217,男,没有
118102021055,海外教育学院,20数字媒体技术1班,李红梅,13371540908,兰苑,1,2,217,男,没有
118102021182,海外教育学院,20数字媒体技术1班,高秀荣,18512252649,兰苑,1,2,217,男,没有
118082021126,海外教育学院,21汉语国际教育（师范）,赵阳,13713316838,兰苑,1,2,218,男,没有
118082021156,海外教育学院,21汉语国际教育（师范）,何鑫,18810600396,兰苑,1,2,218,男,没有
118082021142,海外教育学院,21汉语国际教育（师范）,郑柳,18551593600,兰苑,1,2,218,男,没有
118082021123,海外教育学院,21汉语国际教育（师范）,胡勇,15237553725,兰苑,1,2,218,男,没有
118052021118,海外教育学院,21数字媒体技术2班,徐宁,18630631208,兰苑,1,2,219,男,没有
118052021167,海外教育学院,21数字媒体技术2班,翟淑珍,15156391529,兰苑,1,2,219,男,没有
118052021005,海外教育学院,21数字媒体技术2班,冯建国,15394636350,兰苑,1,2,219,男,没有
118052021134,海外教育学院,21数字媒体技术2班,高敏,14573430294,兰苑,1,2,219,男,没有
118102021088,海外教育学院,21汉语国际教育（师范）,陈玉,13276419838,兰苑,1,2,220,男,有
118102021162,海外教育学院,21汉语国际教育（师范）,梁金凤,13604508940,兰苑,1,2,220,男,有
118102021016,海外教育学院,21汉语国际教育（师范）,谢燕,13935810876,兰苑,1,2,220,男,没有
118102021154,海外教育学院,21汉语国际教育（师范）,刘倩,14754620642,兰苑,1,2,220,男,有
118062021087,海外教育学院,2022级数字媒体技术1班,鞠鑫,13423809330,兰苑,1,2,221,男,没有
118062021147,海外教育学院,2022级数字媒体技术1班,杨博,18139949463,兰苑,1,2,221,男,没有
118062021177,海外教育学院,2022级数字媒体技术1班,鲁晨,15772800604,兰苑,1,2,221,男,没有
118062021195,海外教育学院,2022级数字媒体技术1班,徐颖,14776379866,兰苑,1,2,221,男,有
118002021154,海外教育学院,21网络工程1班,李明,15936002004,兰苑,1,2,222,男,有
118002021089,海外教育学院,21网络工程1班,那静,15249686576,兰苑,1,2,222,男,没有
118002021184,海外教育学院,21网络工程1班,江玉珍,15637213978,兰苑,1,2,222,男,有
118002021013,海外教育学院,21网络工程1班,兰帅,13653943267,兰苑,1,2,222,男,没有
118072021081,海外教育学院,2022级网络工程1班,程瑞,18862922575,兰苑,1,2,223,男,有
118072021028,海外教育学院,2022级网络工程1班,何玲,13996453217,兰苑,1,2,223,男,有
118072021050,海外教育学院,2022级网络工程1班,张东,14575405788,兰苑,1,2,223,男,没有
118072021094,海外教育学院,2022级网络工程1班,王琴,13723347993,兰苑,1,2,223,男,没有
118042021021,海外教育学院,21汉语国际教育（师范）,陈军,18173356525,兰苑,1,2,224,男,有
118042021057,海外教育学院,21汉语国际教育（师范）,赵桂香,15584847491,兰苑,1,2,224,男,没有
118042021128,海外教育学院,21汉语国际教育（师范）,王春梅,13055627226,兰苑,1,2,224,男,有
118042021054,海外教育学院,21汉语国际教育（师范）,夏建平,18680826728,兰苑,1,2,224,男,没有
